70134,SSF,2022-11-08
70135,RIE,2023-08-22
70136,JUZ,2024-04-19
70137,CQZ,2024-06-23
70138,VVS,2024-07-25
70139,JQC,2022-08-11
70140,LTF,2023-07-19
70141,JER,2022-02-16
70142,ZMH,2024-05-16
70143,GRT,2023-04-11
70144,ABA,2022-05-15
70145,THA,2023-09-12
70146,VLU,2023-06-18
70147,XSU,2024-09-03
70148,YIV,2022-06-12
70149,ZCD,2023-12-22
70150,IXU,2023-07-15
70151,OMT,2024-11-16
70152,XQK,2023-10-08
70153,ELY,2023-11-17
70154,VYP,2023-02-16
70155,SQU,2023-01-08
70156,NJB,2023-10-14
70157,JYV,2023-06-02
70158,PQY,2024-09-26
70159,JWJ,2022-04-13
70160,BBH,2022-08-16
70161,GWS,2024-05-06
70162,YQA,2023-09-27
70163,BQX,2024-03-18
70164,IIT,2024-03-19
70165,DZL,2024-04-12
70166,AVR,2023-07-23
70167,GSS,2023-06-02
70168,YND,2023-07-04
70169,RPI,2022-07-16
70170,QJQ,2023-08-08
70171,XRI,2023-12-05
70172,SJB,2023-08-08
70173,MJK,2023-04-15
70174,GXG,2022-05-04
70175,HRM,2023-06-18
70176,YIK,2022-09-16
70177,DIU,2023-06-27
70178,MJH,2024-06-27
70179,MVI,2023-03-19
70180,BHB,2023-05-19
70181,IGO,2022-06-08
70182,JJS,2023-07-21
70183,ZQV,2023-02-04
70184,BLZ,2023-06-04
70185,NBM,2022-01-21
70186,BYU,2024-11-11
70187,ZQG,2023-05-07
70188,KYQ,2023-09-08
70189,ENM,2022-11-04
70190,BEA,2022-02-24
70191,BDQ,2023-06-28
70192,FNW,2023-07-27
70193,JTI,2024-03-27
70194,ZNJ,2023-04-27
70195,TVO,2024-09-13
70196,VJO,2022-10-04
70197,BRH,2022-09-27
70198,RQT,2023-09-18
70199,AXP,2022-11-08
70200,VLM,2022-06-10
70201,XOT,2023-04-19
70202,VOC,2023-07-19
70203,ABT,2023-02-21
70204,LVE,2023-09-02
70205,NPV,2022-08-15
70206,FPE,2023-10-24
70207,ASC,2024-10-11
70208,SLE,2023-02-07
70209,UTC,2024-11-23
70210,UAC,2022-01-19
70211,HIG,2024-12-16
70212,MWA,2023-11-20
70213,IKQ,2024-08-02
70214,VMW,2024-12-17
70215,XIA,2022-10-10
70216,ZOM,2022-11-14
70217,BXQ,2022-04-15
70218,ZHR,2023-06-06
70219,XSK,2023-05-23
70220,YVR,2023-07-25
70221,QHV,2024-08-03
70222,CZQ,2024-05-16
70223,HCN,2024-04-16
70224,JQC,2023-05-26
70225,RFQ,2024-06-05
70226,NKZ,2024-04-18
70227,YMX,2023-02-03
70228,KOS,2022-11-08
70229,VLJ,2023-02-03
70230,JHE,2024-10-12
70231,HEJ,2024-11-17
70232,FTX,2024-06-26
70233,ZXP,2023-02-10
70234,TAR,2024-09-26
70235,IER,2022-11-03
70236,CKZ,2023-09-07
70237,YSD,2022-12-18
70238,EIV,2022-10-08
70239,OJR,2023-10-10
70240,FIQ,2023-10-17
70241,VHL,2024-06-28
70242,DEK,2022-02-02
70243,ZBI,2023-09-04
70244,DUV,2024-03-18
70245,ZNW,2023-08-26
70246,ELK,2022-01-03
70247,GXW,2023-01-06
70248,LTR,2024-11-22
70249,HSU,2023-02-03
70250,JPK,2023-10-22
70251,ZMZ,2023-03-25
70252,GZZ,2022-09-06
70253,NTX,2024-03-02
70254,ZDA,2023-10-24
70255,DYK,2023-10-05
70256,XVM,2022-03-25
70257,AKT,2023-10-13
70258,JKW,2022-05-23
70259,HCN,2022-09-04
70260,NJI,2024-03-13
70261,ZTG,2023-08-22
70262,MBS,2023-03-15
70263,HZV,2024-11-05
70264,HOW,2024-08-08
70265,HAQ,2022-06-05
70266,DZK,2023-07-21
70267,QCU,2023-08-18
70268,GJH,2024-11-07
70269,FFA,2023-08-11
70270,ZMM,2023-04-07
70271,DWN,2023-04-12
70272,MYE,2023-04-06
70273,WSU,2023-11-02
70274,MSX,2023-06-16
70275,CDZ,2024-10-12
70276,PFS,2024-08-24
70277,MDH,2023-01-28
70278,CJO,2023-07-15
70279,SYP,2023-05-16
70280,GVP,2022-07-10
70281,ILC,2023-06-10
70282,NXQ,2024-05-09
70283,IEN,2022-08-11
70284,INE,2024-08-26
70285,UYO,2022-11-25
70286,GLM,2024-12-01
70287,YOV,2023-10-09
70288,WMB,2024-04-24
70289,YDK,2022-12-25
70290,OFG,2024-03-16
70291,XFM,2023-09-16
70292,ZFV,2023-04-03
70293,PYS,2022-09-11
70294,WTJ,2022-07-05
70295,CFJ,2023-10-13
70296,EYW,2023-12-16
70297,ZPC,2024-10-02
70298,XSW,2022-10-23
70299,YUL,2022-08-18
70300,VMP,2022-04-03
70301,TGO,2022-02-22
70302,FSQ,2023-06-04
70303,AJF,2024-11-15
70304,HCF,2022-03-23
70305,BVV,2023-12-04
70306,ZXM,2022-03-06
70307,RGI,2022-05-23
70308,KKD,2024-01-19
70309,FJO,2022-10-23
70310,SRA,2022-09-12
70311,DHR,2023-12-18
70312,SIQ,2023-03-07
70313,NOC,2024-06-17
70314,UGC,2023-12-07
70315,DZA,2022-02-25
70316,KTW,2023-09-09
70317,MLQ,2023-01-06
70318,QBP,2024-07-15
70319,KTU,2023-11-11
70320,XDT,2024-08-25
70321,GOB,2024-05-26
70322,ZLM,2024-07-27
70323,FFG,2023-08-21
70324,KWC,2022-09-25
70325,DPC,2024-03-16
70326,ARW,2023-08-28
70327,KZK,2023-12-10
70328,KPB,2024-08-17
70329,WTZ,2023-06-14
70330,PEA,2023-02-03
70331,LOD,2023-11-14
70332,LSZ,2022-07-16
70333,HJI,2024-12-23
70334,SBQ,2022-07-28
70335,YVG,2024-06-21
70336,BXH,2023-10-05
70337,ANK,2023-03-16
70338,GLU,2023-06-03
70339,ZQD,2023-05-17
70340,ARP,2023-02-23
70341,TMG,2024-07-14
70342,OOR,2023-11-19
70343,DDC,2022-06-03
70344,ZUC,2023-05-15
70345,PCC,2022-09-07
70346,NOP,2023-04-08
70347,LHJ,2024-11-27
70348,DWZ,2024-12-07
70349,ROA,2023-06-02
70350,VHH,2023-10-27
70351,EZW,2023-05-13
70352,OHJ,2023-02-10
70353,ABM,2022-02-11
70354,YYZ,2024-02-24
70355,MYI,2024-03-25
70356,YEO,2023-09-08
70357,LKF,2023-05-18
70358,DLV,2023-05-19
70359,LBY,2022-04-24
70360,ASN,2023-04-11
70361,NXJ,2023-11-04
70362,BLO,2024-07-13
70363,HUU,2023-04-12
70364,JNA,2024-11-12
70365,OIC,2023-02-01
70366,KZS,2022-06-07
70367,LFC,2024-12-17
70368,FBN,2022-10-06
70369,ITH,2022-10-23
70370,OOR,2022-07-11
70371,ORE,2023-12-02
70372,REC,2022-03-20
70373,DDL,2023-10-08
70374,MZH,2023-12-19
70375,BXS,2023-05-24
70376,QWP,2022-07-22
70377,NCK,2023-06-27
70378,SVC,2024-10-14
70379,XSE,2023-10-09
70380,HYR,2023-11-14
70381,GYN,2023-03-10
70382,LEE,2023-08-03
70383,IHS,2024-07-05
70384,EDV,2023-03-22
70385,EXD,2022-03-27
70386,IUK,2024-09-23
70387,QAX,2023-04-19
70388,OVW,2023-10-25
70389,BGW,2024-02-06
70390,XGG,2024-04-24
70391,HUC,2023-05-17
70392,VIC,2023-04-08
70393,CYP,2024-03-11
70394,QQM,2023-07-20
70395,TOK,2024-10-13
70396,TGB,2023-11-17
70397,CXG,2023-01-12
70398,FGS,2024-11-04
70399,WHU,2023-12-18
70400,XHQ,2024-06-03
70401,MXL,2022-07-11
70402,JPG,2022-04-21
70403,LHM,2024-05-17
70404,WRP,2022-03-15
70405,GSO,2022-12-27
70406,ASK,2022-08-07
70407,FWF,2023-07-04
70408,KKL,2024-06-15
70409,DLC,2024-05-06
70410,ZID,2023-11-02
70411,UAB,2024-11-09
70412,OLV,2023-12-15
70413,XSU,2022-10-14
70414,UXU,2023-11-10
70415,JCU,2024-04-28
70416,IFX,2023-11-23
70417,JOS,2023-10-27
70418,MTA,2022-08-14
70419,FXD,2022-04-03
70420,FJO,2024-05-18
70421,TSW,2023-02-26
70422,KYC,2023-09-14
70423,WOZ,2023-11-07
70424,LOM,2022-09-09
70425,FYS,2022-12-14
70426,HDH,2024-05-15
70427,EEG,2022-06-17
70428,HNJ,2023-06-07
70429,BMN,2023-07-17
70430,LAQ,2022-11-04
70431,VMN,2022-11-11
70432,IJH,2024-03-11
70433,QDB,2023-07-03
70434,UNE,2023-01-07
70435,GYX,2022-06-16
70436,JWZ,2023-09-24
70437,XKH,2023-03-11
70438,YVX,2023-11-01
70439,SXC,2023-03-09
70440,CVG,2024-02-08
70441,OJW,2022-05-15
70442,WSK,2023-04-20
70443,XBB,2022-06-27
70444,HYP,2022-03-27
70445,XMX,2023-05-27
70446,JOZ,2023-10-12
70447,DSM,2023-11-20
70448,UXV,2022-05-15
70449,BMB,2023-03-07
70450,AQL,2024-06-06
70451,UXM,2024-07-12
70452,MGR,2023-01-18
70453,KCY,2024-05-17
70454,OHN,2023-11-05
70455,HHR,2023-10-08
70456,DTW,2023-07-15
70457,TTA,2023-02-18
70458,ICU,2023-01-22
70459,BUA,2022-09-09
70460,CPX,2023-11-08
70461,NNS,2023-12-06
70462,FWT,2023-03-24
70463,VFB,2022-10-09
70464,TKT,2022-11-07
70465,HFY,2023-09-18
70466,VBS,2023-03-17
70467,IDJ,2023-02-16
70468,WPO,2023-11-09
70469,YWL,2024-07-26
70470,ITY,2022-07-26
70471,GUL,2022-08-14
70472,CAX,2023-08-20
70473,SCP,2023-09-20
70474,GRU,2023-04-28
70475,XKQ,2023-03-24
70476,EZA,2022-05-02
70477,JFX,2023-04-11
70478,MDM,2024-07-04
70479,LUY,2023-10-02
70480,LML,2023-05-16
70481,EUM,2024-08-04
70482,NMO,2022-04-21
70483,SNP,2024-01-27
70484,XQI,2023-08-23
70485,SRV,2023-07-16
70486,VTX,2023-02-25
70487,YYD,2023-01-06
70488,DTW,2024-04-02
70489,QLI,2024-05-19
70490,RLA,2023-10-10
70491,XYW,2023-07-03
70492,GMV,2024-02-26
70493,UIU,2024-07-13
70494,HDK,2022-06-26
70495,YLS,2022-09-07
70496,BSQ,2022-02-05
70497,VIN,2023-06-16
70498,TXG,2023-05-19
70499,AER,2022-08-21
70500,SWH,2023-08-19
70501,NWQ,2023-08-19
70502,UNY,2022-08-12
70503,NQR,2023-11-07
70504,QUW,2024-06-02
70505,JXJ,2023-08-21
70506,AYY,2024-11-10
70507,MGO,2022-04-12
70508,XXJ,2024-04-16
70509,JES,2023-07-22
70510,HDX,2022-07-19
70511,EKY,2023-04-23
70512,QHY,2022-02-12
70513,ICB,2022-05-06
70514,ZVC,2023-11-10
70515,GDI,2023-08-12
70516,FLV,2024-09-10
70517,ESI,2022-05-05
70518,KYL,2022-05-03
70519,GIH,2023-05-15
70520,SMF,2023-11-25
70521,ZUD,2022-05-16
70522,KUG,2023-04-25
70523,PBJ,2023-04-14
70524,ZQW,2022-09-03
70525,EGC,2023-11-03
70526,DFE,2022-10-14
70527,LPZ,2023-03-25
70528,NCX,2023-04-20
70529,IUY,2023-03-02
70530,LPE,2023-08-28
70531,HTW,2022-04-28
70532,FXF,2024-12-28
70533,UBP,2023-03-14
70534,PJB,2024-06-22
70535,SRR,2022-02-09
70536,QPP,2024-08-19
70537,BAZ,2023-07-04
70538,APJ,2022-12-17
70539,NDH,2023-09-17
70540,OMO,2023-05-21
70541,VIZ,2024-09-07
70542,AUM,2023-07-26
70543,EGK,2024-11-27
70544,SHA,2024-02-21
70545,XQC,2024-05-17
70546,IPP,2022-02-04
70547,GXL,2022-04-18
70548,WBM,2023-11-17
70549,FVQ,2023-08-16
70550,RAF,2023-10-18
70551,RRF,2023-10-16
70552,MHA,2023-07-10
70553,QPV,2024-04-15
70554,QLM,2024-05-25
70555,ENM,2022-09-11
70556,MDV,2023-09-21
70557,IDO,2023-08-16
70558,DKH,2023-11-08
70559,WWF,2023-06-23
70560,RLE,2023-06-18
70561,BFX,2023-11-10
70562,FSE,2022-02-22
70563,UWQ,2023-02-12
70564,SYP,2023-10-08
70565,WOQ,2023-04-13
70566,FFR,2023-10-13
70567,NDB,2023-02-26
70568,FZC,2024-02-06
70569,FBP,2023-05-17
70570,QKC,2022-02-21
70571,UEZ,2023-03-19
70572,QSI,2024-10-23
70573,CXS,2022-01-09
70574,TBO,2024-02-05
70575,BBD,2022-11-04
70576,OVL,2023-06-08
70577,VYS,2024-09-10
70578,SYU,2022-06-14
70579,TUN,2023-04-04
70580,RCY,2024-09-09
70581,XLW,2022-03-01
70582,IKD,2022-11-16
70583,YNQ,2023-12-02
70584,BDY,2022-08-14
70585,LVX,2023-06-09
70586,QMJ,2023-11-05
70587,DSZ,2024-02-04
70588,VFH,2024-07-11
70589,WXY,2023-03-09
70590,DRH,2023-09-28
70591,BMK,2023-11-12
70592,LYF,2023-12-10
70593,YUS,2023-10-09
70594,KXX,2023-05-05
70595,MXJ,2023-05-02
70596,BZI,2023-03-03
70597,PNZ,2023-01-20
70598,UQA,2022-04-20
70599,NAH,2022-11-05
70600,JBB,2023-08-13
70601,UJM,2022-03-01
70602,XXV,2023-08-02
70603,MUY,2023-11-07
70604,XDX,2024-03-11
70605,JKI,2023-02-15
70606,NAV,2023-01-23
70607,NWE,2023-07-07
70608,EML,2023-04-19
70609,FHU,2024-10-05
70610,JWA,2022-12-28
70611,DZP,2022-06-27
70612,CKL,2023-10-25
70613,QBH,2022-06-28
70614,FWG,2023-07-15
70615,XWF,2023-07-07
70616,TXT,2022-09-02
70617,TYH,2024-02-16
70618,IBI,2023-06-08
70619,NYI,2023-03-16
70620,CYB,2023-07-20
70621,TDT,2022-03-14
70622,GLI,2022-04-22
70623,ACB,2023-12-08
70624,OQG,2024-08-10
70625,KFQ,2024-07-05
70626,ZGT,2024-10-13
70627,GHT,2023-08-25
70628,WEJ,2022-11-18
70629,AXJ,2024-10-07
70630,TYA,2022-03-05
70631,VSQ,2023-11-15
70632,ZQX,2022-02-25
70633,OEE,2024-03-09
70634,BMZ,2022-05-27
70635,RBP,2022-11-15
70636,DPR,2023-04-09
70637,UHS,2023-08-06
70638,THQ,2023-01-25
70639,MPJ,2022-10-20
70640,QWK,2023-12-22
70641,HRY,2023-06-27
70642,SDB,2023-05-15
70643,UIN,2024-01-26
70644,DGI,2023-06-07
70645,PLB,2023-09-24
70646,LIQ,2023-07-01
70647,DLH,2023-06-06
70648,LHY,2023-06-09
70649,QYH,2022-09-18
70650,IGX,2023-02-18
70651,ZRQ,2023-09-23
70652,DUX,2023-10-16
70653,EWR,2023-07-23
70654,CGI,2023-02-26
70655,PJN,2023-06-22
70656,HII,2024-09-05
70657,QEX,2023-08-17
70658,VZG,2023-11-27
70659,HCP,2024-08-07
70660,WPL,2024-08-03
70661,GBM,2024-03-06
70662,TNW,2023-02-09
70663,TAX,2023-02-26
70664,TPO,2022-06-15
70665,AYS,2023-10-25
70666,KZN,2023-06-01
70667,CMM,2022-07-27
70668,VES,2023-08-23
70669,QLJ,2024-07-07
70670,JXD,2022-06-03
70671,SPM,2023-12-12
70672,BGV,2023-12-05
70673,NIN,2022-05-21
70674,JCI,2022-07-11
70675,HSD,2023-08-25
70676,JPW,2023-09-09
70677,ZUS,2023-07-17
70678,CYL,2024-03-09
70679,VBI,2022-10-08
70680,UQX,2024-11-15
70681,LBL,2023-08-14
70682,NQL,2024-06-15
70683,CCZ,2022-10-11
70684,ZRE,2024-09-04
70685,DQK,2023-08-23
70686,TKU,2023-11-27
70687,QYG,2024-04-28
70688,XDF,2022-02-13
70689,ALI,2022-08-02
70690,RRN,2024-08-27
70691,YUW,2022-02-27
70692,UHU,2023-03-24
70693,RYK,2023-08-08
70694,EMP,2022-03-12
70695,PCG,2023-03-26
70696,CTW,2023-02-15
70697,GTF,2022-09-12
70698,OPP,2023-01-09
70699,MXT,2024-03-05
70700,XWU,2023-09-22
70701,YJA,2023-03-21
70702,OEO,2024-09-14
70703,FBT,2024-02-09
70704,QVI,2022-03-17
70705,ELF,2024-08-09
70706,LQC,2022-02-26
70707,YRW,2023-04-08
70708,YJM,2023-10-14
70709,CNH,2022-03-04
70710,ZJZ,2023-10-04
70711,LGC,2023-10-26
70712,QDE,2024-11-10
70713,SBS,2024-03-03
70714,HXD,2023-08-09
70715,FNN,2023-10-22
70716,LDJ,2022-07-08
70717,RYD,2022-06-02
70718,PHZ,2022-12-25
70719,LUU,2024-09-19
70720,BMG,2024-06-10
70721,WFL,2022-06-05
70722,RZT,2023-02-21
70723,HDE,2023-10-14
70724,OUF,2023-09-17
70725,DCC,2022-04-14
70726,RCD,2023-10-17
70727,RFO,2023-08-25
70728,JCL,2022-07-13
70729,SPB,2022-06-13
70730,ADE,2022-07-15
70731,SJP,2022-10-18
70732,LUE,2023-06-08
70733,YNS,2023-09-05
70734,TJU,2023-07-20
70735,XWI,2023-11-04
70736,ACN,2023-11-14
70737,SGB,2024-02-11
70738,LXB,2023-03-14
70739,ZFA,2024-10-06
70740,SBK,2022-06-27
70741,RKS,2024-05-07
70742,XMI,2024-03-07
70743,JSZ,2023-10-22
70744,WFH,2023-03-20
70745,DTS,2024-02-18
70746,HSP,2023-06-10
70747,DWJ,2022-07-02
70748,SPV,2022-05-16
70749,KZW,2023-08-22
70750,WGA,2023-04-23
70751,WTC,2023-10-21
70752,ZUO,2023-08-04
70753,IDL,2023-01-20
70754,QRV,2023-11-03
70755,ZFX,2023-03-20
70756,GTL,2022-10-05
70757,BTH,2024-06-01
70758,EBX,2023-12-01
70759,UKY,2024-10-26
70760,ICP,2022-04-23
70761,BFU,2023-10-19
70762,EAR,2024-10-08
70763,NZO,2024-11-11
70764,YQW,2022-04-12
70765,SFC,2023-05-13
70766,ORP,2022-03-20
70767,YBD,2023-02-07
70768,SDG,2023-01-17
70769,VHT,2024-11-07
70770,KNC,2023-08-08
70771,ZXA,2023-11-09
70772,VJL,2023-03-07
70773,TEM,2023-09-15
70774,MHF,2022-03-14
70775,XRN,2022-08-21
70776,ZGT,2023-10-22
70777,EVK,2023-08-17
70778,UMB,2023-10-16
70779,CTK,2024-07-21
70780,GJT,2024-03-20
70781,NYM,2023-01-27
70782,CEY,2023-05-16
70783,OSR,2023-05-19
70784,XHM,2024-02-23
70785,DKC,2023-11-15
70786,SCS,2023-11-25
70787,YGQ,2023-08-06
70788,OHO,2023-01-21
70789,OLN,2023-07-16
70790,YTU,2023-05-20
70791,HHA,2022-10-16
70792,AMU,2023-10-19
70793,BCS,2022-07-05
70794,FSK,2024-08-12
70795,MSW,2024-06-12
70796,CPR,2024-12-13
70797,ZTD,2024-11-15
70798,KON,2022-05-13
70799,TZD,2022-06-02
70800,ICF,2022-08-25
70801,ITW,2024-09-06
70802,LHA,2024-09-19
70803,FNE,2023-09-16
70804,MRV,2024-03-02
70805,YWY,2023-01-05
70806,EDD,2022-04-26
70807,LUM,2023-07-23
70808,HGE,2023-12-12
70809,JJO,2022-08-13
70810,KJQ,2023-07-23
70811,TAG,2023-08-06
70812,GAI,2022-06-09
70813,REU,2022-03-11
70814,YBK,2023-12-20
70815,VQR,2023-08-15
70816,QAD,2024-02-18
70817,BEE,2023-07-27
70818,NTW,2023-04-09
70819,RBU,2023-11-20
70820,GQR,2023-07-12
70821,YRA,2024-10-18
70822,JJB,2023-05-05
70823,PVW,2024-11-02
70824,SHH,2024-05-11
70825,NCD,2023-05-05
70826,ITI,2023-11-03
70827,CMP,2023-08-14
70828,PZK,2022-03-03
70829,SVS,2024-05-09
70830,MSC,2023-07-09
70831,VRI,2024-09-09
70832,SSB,2023-05-03
70833,IGE,2023-11-18
70834,GKT,2023-04-28
70835,UMU,2024-11-07
70836,VGG,2024-05-18
70837,AVC,2024-07-20
70838,KGU,2023-05-11
70839,YMT,2022-11-19
70840,VYF,2024-11-12
70841,PKE,2024-06-01
70842,ADK,2023-11-04
70843,WWP,2024-08-25
70844,JGZ,2023-08-20
70845,FRD,2023-07-25
70846,GPL,2023-02-02
70847,IEC,2022-10-01
70848,XJB,2022-11-02
70849,UAN,2022-08-08
70850,YQA,2022-10-18
70851,SAH,2024-09-02
70852,YBE,2023-05-03
70853,EXJ,2022-11-10
70854,GRA,2023-08-17
70855,JIL,2023-09-20
70856,ZQU,2023-11-26
70857,ZZL,2022-11-20
70858,QWC,2023-04-09
70859,KCH,2022-11-05
70860,OQG,2022-05-25
70861,TDT,2023-03-11
70862,YZE,2023-04-06
70863,QJV,2023-02-26
70864,POE,2022-11-19
70865,BQL,2022-07-05
70866,CFI,2023-10-01
70867,BTT,2023-09-15
70868,YCG,2023-06-26
70869,EFU,2023-02-21
70870,WOQ,2023-06-27
70871,VNC,2023-08-18
70872,AJA,2022-05-15
70873,RMH,2024-05-26
70874,ZPK,2023-07-06
70875,LHO,2023-10-04
70876,POE,2023-02-09
70877,MFB,2023-04-06
70878,MBQ,2023-09-24
70879,PPX,2023-06-20
70880,ZRN,2023-07-17
70881,MBL,2024-05-11
70882,KHW,2023-07-26
70883,URB,2023-09-24
70884,QVP,2024-12-04
70885,ZDW,2023-01-10
70886,OYB,2024-10-07
70887,RZS,2024-11-17
70888,VNL,2023-08-12
70889,NRS,2023-03-26
70890,XYG,2023-10-15
70891,LMI,2023-04-06
70892,HLO,2023-12-13
70893,DFJ,2023-07-14
70894,EOC,2022-10-18
70895,HWB,2023-09-24
70896,DLQ,2024-06-02
70897,LUN,2023-07-25
70898,SOY,2024-09-07
70899,SHS,2023-02-28
70900,GAI,2022-08-08
70901,VHV,2022-02-11
70902,MYD,2022-08-11
70903,WDM,2024-06-05
70904,VUT,2024-11-15
70905,IUN,2023-07-12
70906,SAS,2023-03-15
70907,XTS,2023-10-26
70908,CAX,2022-04-27
70909,UHQ,2023-09-21
70910,CRP,2022-12-26
70911,IBX,2022-02-21
70912,RWR,2023-04-17
70913,BHC,2023-07-05
70914,LPT,2024-12-20
70915,CGS,2023-06-03
70916,HMH,2023-07-03
70917,BGJ,2023-09-02
70918,NWA,2023-05-23
70919,PWH,2023-01-11
70920,XXT,2024-10-15
70921,CIK,2022-02-12
70922,GJT,2023-06-02
70923,SQE,2024-10-02
70924,IOA,2024-01-02
70925,YDK,2023-09-27
70926,MOV,2022-10-28
70927,UDK,2023-12-11
70928,UIN,2024-10-07
70929,LEQ,2023-08-13
70930,FTJ,2022-08-03
70931,ZZD,2024-07-14
70932,PYM,2022-06-09
70933,PAR,2023-03-26
70934,UOT,2024-01-20
70935,XLM,2023-06-08
70936,GIB,2024-09-09
70937,POL,2024-07-05
70938,UDI,2023-12-11
70939,OET,2023-06-12
70940,QJS,2023-02-19
70941,LER,2023-06-21
70942,QNG,2023-04-09
70943,IXH,2023-04-20
70944,HZR,2022-02-09
70945,HAC,2024-09-15
70946,ONS,2022-10-19
70947,JXV,2023-10-09
70948,XSD,2023-02-21
70949,YNX,2023-11-28
70950,XVO,2024-08-17
70951,FDD,2023-10-16
70952,SYB,2023-12-15
70953,RVV,2022-08-16
70954,JBS,2022-08-19
70955,SQS,2023-12-19
70956,NAL,2022-05-09
70957,LZZ,2024-03-17
70958,EZX,2024-03-13
70959,OWT,2022-10-18
70960,WIL,2023-06-10
70961,EGC,2022-03-12
70962,YPK,2024-11-12
70963,DVU,2022-12-10
70964,ZGA,2023-06-02
70965,DGG,2024-03-04
70966,ERR,2023-12-08
70967,IBI,2024-05-07
70968,ADV,2024-08-15
70969,UGV,2023-10-19
70970,UUD,2022-11-04
70971,UEP,2022-08-27
70972,JUQ,2024-08-14
70973,PNT,2023-08-19
70974,NAC,2023-05-23
70975,DUJ,2022-02-17
70976,YOU,2024-08-06
70977,RNV,2023-02-01
70978,AHP,2023-10-05
70979,TXV,2023-02-17
70980,LHH,2024-08-08
70981,FNK,2022-03-21
70982,XQM,2023-05-06
70983,UJN,2022-05-23
70984,KQP,2023-11-12
70985,CQC,2023-06-22
70986,SPD,2024-11-21
70987,LIT,2023-11-20
70988,FKW,2022-07-16
70989,ZVU,2022-04-13
70990,DDM,2023-08-16
70991,XLY,2024-11-03
70992,IKF,2022-03-19
70993,OXN,2023-02-27
70994,WTU,2023-10-15
70995,GKE,2022-07-17
70996,HEJ,2023-07-12
70997,KUH,2023-09-12
70998,XOS,2023-07-27
70999,YQM,2022-05-22
71000,UZP,2024-04-12
71001,HKB,2022-03-19
71002,PTG,2024-04-25
71003,OOD,2024-02-04
71004,OBV,2023-03-21
71005,ZBN,2024-07-24
71006,RRT,2022-07-12
71007,KTR,2023-03-08
71008,JEG,2023-01-19
71009,LIN,2024-08-17
71010,UUV,2022-05-10
71011,WUQ,2023-03-15
71012,ZRI,2023-08-25
71013,DXD,2024-04-16
71014,UBB,2024-07-05
71015,OGF,2023-10-19
71016,SWW,2022-05-12
71017,FPA,2023-02-11
71018,PYX,2024-08-14
71019,AZW,2024-09-16
71020,CII,2023-12-22
71021,QFQ,2023-07-09
71022,JSI,2024-07-19
71023,CBP,2022-09-23
71024,XCO,2023-08-26
71025,ZLB,2022-11-27
71026,DRM,2024-05-01
71027,OKL,2024-05-22
71028,ZQM,2022-01-18
71029,ULF,2023-09-17
71030,HEA,2022-09-15
71031,DRN,2023-09-08
71032,UTC,2024-09-22
71033,XAV,2023-12-26
71034,VTJ,2023-04-16
71035,TSJ,2024-04-13
71036,OTS,2023-12-14
71037,HUM,2022-01-11
71038,YYX,2022-08-03
71039,QJG,2023-10-28
71040,GLQ,2023-05-25
71041,TRO,2024-06-22
71042,JND,2023-03-28
71043,XWK,2024-05-08
71044,LWV,2022-10-11
71045,GZS,2024-06-23
71046,GNB,2023-01-13
71047,MQR,2023-07-13
71048,FMA,2024-03-14
71049,ZHP,2024-07-27
71050,ECR,2023-02-08
71051,BXS,2022-08-06
71052,KOO,2023-09-16
71053,VHF,2022-08-04
71054,AXF,2024-07-03
71055,TIY,2024-11-16
71056,GSY,2024-03-19
71057,IQE,2023-05-22
71058,GXE,2022-09-03
71059,QVB,2023-02-20
71060,HQZ,2023-07-11
71061,XBK,2022-12-14
71062,JED,2023-11-18
71063,IKO,2023-07-06
71064,JCD,2023-02-10
71065,MBI,2022-06-03
71066,BLZ,2024-06-16
71067,MUF,2023-02-19
71068,BXY,2023-12-07
71069,WQC,2024-09-07
71070,CVB,2023-05-21
71071,JAL,2022-10-08
71072,UQD,2023-06-22
71073,AAO,2024-01-23
71074,MEA,2023-07-15
71075,JZK,2024-02-08
71076,QQX,2022-10-14
71077,MPZ,2023-11-13
71078,EXH,2022-10-09
71079,QOC,2023-08-09
71080,PYT,2024-07-12
71081,QCK,2022-04-03
71082,MQV,2023-08-17
71083,XAQ,2022-12-22
71084,OOQ,2022-09-14
71085,UVA,2022-10-22
71086,EHY,2022-10-26
71087,UPF,2023-09-04
71088,HHQ,2023-05-02
71089,VYU,2024-06-07
71090,GQI,2023-04-08
71091,IXZ,2024-03-18
71092,GMG,2023-05-19
71093,CBR,2023-10-06
71094,EPZ,2023-08-09
71095,HGS,2023-06-02
71096,WBU,2023-08-04
71097,SMS,2022-04-02
71098,YDF,2022-08-18
71099,QIA,2024-11-08
71100,NDY,2023-06-22
71101,MYP,2022-09-19
71102,NJP,2023-10-17
71103,ZVF,2022-10-27
71104,EMP,2023-02-13
71105,QBF,2023-07-09
71106,PFQ,2022-05-26
71107,JJM,2024-05-24
71108,GAT,2022-04-19
71109,OAB,2023-12-14
71110,BHA,2023-09-05
71111,XFB,2023-01-21
71112,RBA,2023-11-23
71113,NXR,2024-04-04
71114,RXQ,2022-10-26
71115,WOK,2024-10-24
71116,MMZ,2023-01-19
71117,BYD,2023-10-03
71118,WUN,2022-08-26
71119,LBY,2024-03-07
71120,LTX,2023-11-23
71121,ABK,2022-04-18
71122,VDY,2024-01-28
71123,XPY,2023-10-16
